ID2,TimeStamp,Type,Verb,Source,Variable,TypeNamme,Value
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:11 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:13 PM,event,ScanRoom,Room3,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,event,Delete,Veggies,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,FoodProduction,Single,23
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,FoodLoss,Single,15
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,Pollution,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,Co2Emission,Single,"7,3"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,Pleasure,Single,"8,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,WorkAmount,Single,"3,6"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,WellBeing,Single,"5,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,EnergyHuman,Single,18
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,EnergyFossil,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:14 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat;None;2!1*0*1;10!2*1*0;9!1*0*1;1!1*3*0;13!6*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:15 PM,event,ScanRoom,Room3,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:18 PM,event,SelectRoom,Animal,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:19 PM,event,AnimalSelect,Chicken,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,event,ValidateCard,Chicken,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,FoodProduction,Single,29
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,FoodLoss,Single,15
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,Pleasure,Single,"8,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,WorkAmount,Single,"3,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,WellBeing,Single,"5,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,EnergyHuman,Single,19
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,EnergyFossil,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:21 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat;1!1*0*1;2!1*0*1;10!2*1*0;9!1*0*1;1!1*3*0;13!6*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:24 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:25 PM,event,ShowDetail,ScoreHealth,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:31 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:32 PM,event,ShowDetail,ScoreWellness,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:35 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:36 PM,event,ScanRoom,Room6,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,event,Delete,Vegetarian,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,event,ScanRoom,Room6,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,FoodProduction,Single,29
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,FoodLoss,Single,20
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,Pollution,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,Co2Emission,Single,"7,3"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,Pleasure,Single,"6,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,WorkAmount,Single,"3,6"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,WellBeing,Single,"3,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,EnergyHuman,Single,18
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,EnergyFossil,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:38 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat;1!1*0*1;2!1*0*1;10!2*1*0;None;1!1*3*0;13!6*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:40 PM,event,SelectRoom,Transformation,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:41 PM,event,TransformationSelect,Meat,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:43 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,event,ValidateCard,Meat,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,FoodProduction,Single,29
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,FoodLoss,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,Pleasure,Single,"8,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,WorkAmount,Single,"3,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,WellBeing,Single,"5,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,EnergyHuman,Single,19
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,EnergyFossil,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:47 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat;1!1*0*1;2!1*0*1;10!2*1*0;8!1*0*1;1!1*3*0;13!6*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:49 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:52 PM,event,ScanRoom,Room2,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:54 PM,event,AssignEnergy,Crops,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:54 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,event,AssignCulture,Corn,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,FoodProduction,Single,28
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,FoodLoss,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,Pleasure,Single,"8,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,WorkAmount,Single,"3,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,FoodDiversity,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,WellBeing,Single,"5,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,EnergyHuman,Single,19
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,EnergyFossil,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat*Rice;1!1*0*1;2!1*0*1;10!2*1*0;8!1*0*1;1!1*3*0;13!6*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,FoodProduction,Single,27
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,FoodLoss,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,Pleasure,Single,"8,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,WorkAmount,Single,"3,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,FoodDiversity,Single,4
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,WellBeing,Single,"5,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,EnergyHuman,Single,19
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,EnergyFossil,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:41:59 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat*Rice*Corn;1!1*0*1;2!1*0*1;10!2*1*0;8!1*0*1;1!1*3*0;13!6*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,event,AssignCulture,Corn,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,FoodProduction,Single,28
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,FoodLoss,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,Pleasure,Single,"8,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,WorkAmount,Single,"3,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,FoodDiversity,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,WellBeing,Single,"5,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,EnergyHuman,Single,19
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,EnergyFossil,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat*Rice;1!1*0*1;2!1*0*1;10!2*1*0;8!1*0*1;1!1*3*0;13!6*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,FoodProduction,Single,29
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,FoodLoss,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,Pleasure,Single,"8,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,WorkAmount,Single,"3,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,WellBeing,Single,"5,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,EnergyHuman,Single,19
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,EnergyFossil,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:00 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat;1!1*0*1;2!1*0*1;10!2*1*0;8!1*0*1;1!1*3*0;13!6*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:02 PM,event,AssignEnergy,Crops,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,event,ValidateCard,Crops,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,FoodProduction,Single,29
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,FoodLoss,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,Pleasure,Single,"8,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,WorkAmount,Single,"3,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,WellBeing,Single,"5,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,EnergyHuman,Single,19
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,EnergyFossil,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:03 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat;1!1*0*1;2!1*0*1;10!2*1*0;8!1*0*1;1!1*3*0;13!6*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:05 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:08 PM,event,ScanRoom,Room8,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:09 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:09 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:10 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,FoodProduction,Single,32
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,FoodLoss,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,Pleasure,Single,"6,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,WorkAmount,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,WellBeing,Single,"1,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,EnergyHuman,Single,28
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,EnergyFossil,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:12 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat;1!1*0*1;2!1*0*1;10!2*1*0;8!1*0*1;1!1*3*0;13!15*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:14 PM,event,ScanRoom,Room8,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:16 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,event,Delete,Hunting,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,event,ScanRoom,Room8,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,FoodProduction,Single,26
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,FoodLoss,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,Pleasure,Single,"9,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,WorkAmount,Single,"2,6"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,WellBeing,Single,"7,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,EnergyHuman,Single,13
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,EnergyFossil,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:17 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat;1!1*0*1;2!1*0*1;10!2*1*0;8!1*0*1;1!1*3*0;None;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,event,SelectRoom,Hunting,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,event,HuntingSelect,Hunting,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,FoodProduction,Single,28
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,FoodLoss,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,Pleasure,Single,"8,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,WorkAmount,Single,"3,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,WellBeing,Single,"5,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,EnergyHuman,Single,16
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,EnergyFossil,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:19 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat;1!1*0*1;2!1*0*1;10!2*1*0;8!1*0*1;1!1*3*0;13!3*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:34 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:34 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:34 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:36 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,FoodProduction,Single,29
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,FoodLoss,Single,5
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,Pleasure,Single,"8,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,WorkAmount,Single,"3,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,WellBeing,Single,"5,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,EnergyHuman,Single,19
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,EnergyGreen,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,EnergyFossil,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:37 PM,variable,0,0,GameState,String,1#12!6*0*0;5!1*3*0!Wheat;1!1*0*1;2!1*0*1;10!2*1*0;8!1*0*1;1!1*3*0;13!6*0*0;#[b04
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:42:57 PM,event,ScanRoom,Room1,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,event,Delete,Lab,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,variable,0,0,FoodProduction,Single,25
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,variable,0,0,FoodLoss,Single,15
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,variable,0,0,Pollution,Single,7
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,variable,0,0,Co2Emission,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,variable,0,0,Pleasure,Single,"9,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,variable,0,0,WorkAmount,Single,"2,6"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,variable,0,0,WellBeing,Single,"7,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:43:03 PM,variable,0,0,EnergyHuman,Single,13
